Date,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NTPC IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity
2015-08-06,2057.23,584.75,192.59,441.74,217.5,698.63,289.05,108.7,24.48,845.4,327.75,547.98,312.87,723.4,916.1,180.63,90.23,214.35,4266.6,2651.1,907.75,543.48,706.8,1220.5,4452.1,59.08,113.25,951.6,1431.25,473.0,79.34,546.04,282.77,374.02,346.75,1286.65,383.1,998.15,3225.65,366.83,533.9,2578.35,1569.88,626.03,143.75
2015-08-07,2063.15,580.3,201.01,444.17,216.3,695.15,281.3,109.55,24.58,851.95,334.0,546.33,318.5,715.15,898.65,188.57,92.25,213.41,4258.85,2661.85,904.85,547.8,705.0,1222.3,4452.95,56.07,111.54,946.95,1436.9,469.68,78.53,548.27,281.95,370.96,339.55,1276.03,393.4,985.18,3202.45,362.7,535.15,2537.4,1601.35,635.46,141.95
2015-08-10,2036.46,575.9,200.33,437.2,213.97,679.85,282.75,107.8,24.5,840.7,329.35,547.33,315.57,715.25,902.15,183.37,91.61,211.29,4259.7,2703.95,906.15,543.0,707.3,1213.83,4497.15,56.66,109.46,944.4,1445.6,468.23,77.65,543.87,281.45,369.7,338.55,1286.05,385.7,1031.38,3174.55,375.23,530.95,2554.6,1657.03,629.56,138.95
2015-08-11,2016.33,571.25,200.58,435.89,213.4,669.78,268.8,103.25,23.15,841.75,328.4,547.35,308.42,719.2,883.4,180.03,89.63,212.31,4223.85,2688.4,888.2,554.58,704.7,1200.77,4504.3,57.41,109.0,950.7,1427.95,470.2,77.6,545.23,274.77,364.87,331.8,1302.1,369.15,1070.65,3155.4,374.9,540.65,2539.9,1683.45,620.67,137.7
2015-08-12,1984.92,557.85,198.69,425.47,211.17,649.7,256.35,95.9,23.36,866.15,330.1,535.23,290.0,707.65,871.35,179.57,87.76,216.66,4275.0,2634.8,866.35,572.2,686.15,1175.0,4447.4,54.8,106.71,914.45,1363.1,485.4,76.5,531.19,265.14,359.33,322.2,1335.85,355.2,1089.9,3063.8,361.8,557.55,2462.2,1660.43,610.81,133.05
2015-08-13,1990.27,567.55,193.54,421.16,210.9,669.8,259.3,90.8,21.91,879.05,328.15,538.78,295.08,725.5,874.35,179.83,85.73,214.2,4291.75,2646.5,866.55,579.0,690.75,1173.43,4492.85,53.4,106.54,925.3,1336.75,482.78,77.51,535.6,265.36,346.8,334.7,1317.8,349.4,1091.18,3069.85,368.03,551.3,2486.85,1699.43,601.52,130.0
2015-08-14,2060.06,570.0,197.24,436.32,212.1,689.08,268.5,93.15,22.29,897.7,335.05,550.9,291.25,739.6,895.25,180.27,90.06,215.72,4257.75,2712.45,870.55,574.63,717.7,1199.67,4572.5,55.05,108.04,959.0,1352.45,486.85,77.82,541.17,275.09,356.09,363.75,1351.6,355.25,1091.47,3103.9,365.0,555.05,2558.6,1671.88,617.95,132.1
2015-08-17,2066.48,561.4,194.28,428.99,211.27,675.53,279.75,90.65,23.15,906.2,336.6,545.75,288.38,703.15,900.05,176.0,96.68,215.94,4181.45,2650.25,872.65,571.08,719.8,1186.9,4549.8,54.98,106.71,951.75,1374.45,484.23,77.68,540.0,275.36,351.67,358.3,1342.38,356.1,1104.53,3081.8,368.97,551.9,2535.35,1648.13,615.41,131.0
2015-08-18,2094.46,561.35,192.06,426.01,209.9,682.48,284.8,88.9,23.67,889.75,336.15,543.17,298.82,683.8,901.35,173.87,98.71,214.18,4191.35,2641.0,872.85,582.17,705.1,1200.1,4634.0,53.65,106.04,968.2,1352.85,484.8,77.29,539.76,273.73,347.48,363.45,1370.45,348.6,1145.38,3128.45,373.7,562.45,2526.8,1658.25,619.1,134.15
2015-08-19,2123.55,554.0,188.4,430.75,211.27,682.83,278.0,86.15,23.43,927.75,340.45,540.92,295.7,696.1,899.75,173.73,97.48,219.28,4231.3,2684.7,876.2,587.78,712.4,1209.8,4671.85,53.28,105.0,957.45,1376.25,494.08,76.75,539.1,276.82,344.78,365.5,1366.8,351.25,1208.1,3161.3,376.73,560.3,2543.05,1646.78,623.41,133.8
2015-08-20,2101.76,533.4,187.94,413.47,219.57,667.38,270.55,84.95,22.66,936.65,341.2,537.35,300.68,691.6,883.2,170.53,96.16,216.28,4295.6,2629.1,872.05,567.28,697.45,1187.9,4634.15,51.66,104.96,932.1,1338.2,480.63,76.56,530.78,271.14,342.48,368.55,1343.43,342.2,1202.05,3045.05,365.0,558.9,2491.8,1612.2,616.15,132.9
2015-08-21,2046.49,525.3,187.8,409.7,220.5,661.13,267.5,86.0,22.26,937.9,344.3,530.65,296.55,697.4,886.75,170.63,94.72,216.0,4244.05,2555.05,884.15,574.95,688.0,1160.0,4567.35,50.98,102.83,905.25,1302.35,482.45,75.04,534.44,269.55,333.06,365.05,1338.08,332.4,1219.95,2972.9,357.13,563.05,2406.2,1599.68,604.85,130.4
2015-08-24,1858.55,482.05,171.47,374.32,213.47,621.63,245.4,78.65,19.33,891.1,332.6,509.53,272.87,635.85,837.5,151.8,86.68,204.13,4043.25,2472.55,851.15,546.03,647.6,1087.7,4241.8,44.3,96.08,865.6,1253.3,463.95,73.74,487.08,245.41,313.91,334.6,1289.33,308.25,1112.4,2842.15,325.63,523.65,2191.55,1501.13,576.32,114.85
2015-08-25,1869.9,502.95,170.83,382.72,213.27,625.48,253.35,80.45,20.02,890.6,327.0,509.23,287.58,645.4,852.15,153.77,88.82,202.99,4105.35,2464.5,865.95,542.83,639.45,1083.1,4199.0,45.05,99.29,878.05,1279.4,457.03,72.34,491.56,257.73,313.95,344.8,1283.58,328.85,1080.83,2892.2,333.27,528.0,2198.2,1488.45,577.02,117.55
2015-08-26,1856.7,495.6,171.4,385.08,211.77,607.75,245.7,80.4,20.23,872.9,324.75,506.75,279.22,637.45,851.9,149.9,89.14,206.61,4061.2,2392.7,855.0,532.3,627.25,1061.47,4207.05,44.71,99.92,853.5,1253.35,451.23,73.66,496.73,252.77,305.71,347.85,1288.38,335.1,1078.8,2905.1,336.9,507.3,2244.65,1440.35,569.26,117.3
2015-08-27,1877.16,509.25,174.47,392.19,217.13,615.1,249.45,80.65,21.24,902.0,347.05,511.05,293.4,660.95,855.0,153.53,93.21,206.76,4130.1,2377.8,857.8,541.4,650.4,1080.03,4203.75,49.55,99.29,858.5,1300.15,456.55,75.85,510.0,256.77,313.01,356.55,1287.33,334.05,1106.22,2901.05,345.83,519.55,2187.75,1471.15,584.65,116.35
2015-08-28,1891.93,508.15,181.51,393.66,218.0,616.98,248.95,81.65,21.48,886.45,341.6,513.98,286.98,659.85,858.25,162.43,92.59,211.35,4180.75,2398.6,854.5,555.53,647.45,1077.63,4205.85,47.87,101.33,847.65,1342.75,476.1,76.02,505.25,257.91,326.71,362.65,1285.43,340.05,1123.88,2946.75,347.83,516.3,2279.55,1486.9,575.6,118.15
2015-08-31,1901.48,507.75,180.98,386.21,216.77,610.45,247.35,80.05,21.14,898.95,337.8,513.73,294.4,682.15,848.6,159.53,92.01,214.43,4302.65,2397.2,860.9,547.2,651.7,1068.6,4167.2,46.66,101.21,858.05,1340.2,485.53,73.49,502.12,252.64,319.32,355.45,1282.03,340.15,1182.05,2889.8,335.03,515.0,2232.7,1464.98,575.04,119.6
2015-09-01,1825.93,480.1,177.26,378.97,210.3,588.6,239.1,75.95,20.29,901.95,334.95,500.05,287.78,663.15,819.1,156.07,90.21,211.56,4249.1,2383.85,853.75,544.5,613.75,1038.6,4061.45,44.71,100.21,831.5,1310.85,473.8,72.62,493.51,246.32,311.29,342.25,1268.7,329.9,1147.3,2834.1,350.57,512.3,2249.9,1460.45,570.67,115.2
2015-09-02,1837.73,466.6,178.53,383.35,213.4,567.28,230.55,74.35,20.59,890.15,323.1,497.58,283.03,648.3,806.0,150.13,89.1,207.84,4200.15,2338.7,830.6,549.73,608.7,1018.43,4030.0,44.24,97.08,824.8,1310.15,474.45,70.43,502.2,240.77,309.36,334.55,1295.9,324.45,1125.18,2886.1,354.03,536.0,2203.5,1491.63,569.68,118.85
2015-09-03,1838.27,486.9,185.02,385.29,213.33,570.33,232.25,77.2,21.55,884.95,327.2,505.15,279.32,655.65,826.6,152.77,93.0,212.68,4209.2,2322.35,833.75,549.67,627.1,1045.87,4143.25,45.33,98.0,849.4,1325.75,480.5,71.55,520.22,242.59,312.51,339.4,1302.8,333.55,1120.43,3003.9,365.33,540.4,2248.4,1504.03,571.14,124.15
2015-09-04,1817.77,468.0,182.88,377.19,211.4,555.3,225.15,73.9,20.54,857.7,332.95,498.03,283.53,649.55,812.85,150.37,90.35,207.75,4052.85,2290.85,830.0,536.98,606.3,1022.57,4063.3,43.09,95.42,840.8,1312.6,470.15,69.53,507.56,234.32,315.44,339.35,1273.72,322.9,1088.38,2915.1,353.1,529.3,2211.0,1494.13,563.05,120.2
2015-09-07,1744.3,449.85,175.05,375.97,208.97,555.45,221.1,71.55,20.25,836.5,332.4,492.23,276.73,649.55,788.0,150.7,89.08,207.04,3946.5,2280.6,819.85,529.38,600.65,1006.33,4069.6,41.79,93.83,820.2,1260.45,460.43,68.79,503.91,226.45,312.83,322.65,1269.88,322.85,1047.1,2854.35,350.03,538.0,2192.1,1448.7,565.39,120.45
2015-09-08,1723.43,473.9,175.0,382.92,208.6,572.95,228.35,72.7,21.46,844.6,322.0,502.03,273.75,650.0,791.5,153.27,94.27,211.35,3977.55,2313.2,801.1,529.4,620.4,1043.0,4139.3,42.47,95.38,840.35,1314.0,468.18,70.9,501.16,237.09,313.41,317.55,1270.15,330.9,1046.83,2883.9,345.87,537.2,2205.65,1421.65,571.29,120.95
2015-09-09,1796.74,486.25,181.12,394.4,209.6,585.3,231.65,78.6,22.47,839.05,330.55,508.15,273.42,656.45,821.15,153.6,98.16,210.41,4041.05,2344.3,803.05,544.35,634.7,1061.67,4305.15,43.74,100.75,857.95,1353.0,471.6,70.88,505.0,240.5,319.5,324.05,1274.88,344.9,1035.83,2985.0,347.07,533.4,2270.0,1439.98,584.74,123.65
2015-09-10,1849.69,482.6,180.53,391.22,208.9,585.05,227.45,76.5,22.53,839.7,325.95,505.5,279.9,653.7,807.95,151.27,97.57,207.04,3973.55,2348.6,790.15,540.23,635.3,1076.9,4301.45,43.15,99.38,866.9,1410.65,457.95,69.38,505.47,243.09,315.85,326.2,1272.7,354.1,1079.5,2964.4,330.73,533.8,2302.7,1432.2,578.23,123.75
2015-09-11,1888.21,481.25,179.03,388.49,209.17,583.25,230.1,76.1,21.85,846.05,326.45,505.25,283.52,653.15,816.15,152.23,96.36,209.66,4014.2,2343.05,795.25,545.38,631.25,1068.63,4317.75,43.09,99.71,868.7,1371.35,460.1,69.92,503.69,243.23,314.27,322.95,1276.0,344.6,1070.75,2942.2,337.63,525.05,2325.8,1476.93,577.78,123.25
2015-09-14,1883.65,496.2,188.16,389.8,209.1,586.38,235.25,78.65,22.68,857.05,329.0,509.85,293.47,660.7,840.25,153.1,99.33,214.37,4042.7,2349.5,794.75,549.88,645.75,1070.63,4319.5,47.87,104.92,876.25,1367.65,464.28,71.75,514.89,247.64,319.18,329.95,1275.83,346.8,1096.05,2949.0,334.77,525.8,2314.35,1495.63,580.13,124.05
2015-09-15,1857.63,482.75,187.44,391.74,211.6,575.95,234.0,76.25,21.5,866.6,326.35,506.58,293.2,658.9,831.1,152.87,94.75,213.71,4005.5,2310.55,804.65,549.6,640.0,1038.77,4337.2,45.61,105.71,883.95,1364.3,464.4,72.17,524.69,244.45,316.34,332.8,1273.8,334.1,1092.38,2923.5,328.13,541.5,2296.4,1539.6,576.73,125.4
2015-09-16,1793.7,494.25,184.25,393.73,214.77,583.98,236.8,77.25,21.62,887.2,327.75,511.68,287.45,661.6,823.95,153.67,95.05,217.71,4010.4,2368.35,806.85,550.83,641.0,1032.47,4355.6,46.35,106.54,899.1,1336.15,469.45,73.74,520.01,248.05,324.0,334.2,1275.18,338.05,1105.8,2933.9,318.6,544.15,2350.15,1505.73,578.38,123.1
2015-09-18,1823.45,517.45,183.45,404.04,212.0,599.63,242.0,75.9,21.4,905.2,321.9,524.88,289.85,652.0,841.05,159.47,94.43,222.0,4005.85,2428.5,797.85,552.23,657.4,1027.07,4400.85,48.4,105.67,918.65,1370.35,475.28,75.09,496.56,252.59,321.66,339.7,1275.63,330.25,1112.68,2937.95,320.7,561.5,2297.5,1498.95,583.44,125.45
2015-09-21,1847.83,528.0,178.6,396.23,209.5,592.65,245.25,78.1,21.24,899.95,318.7,526.48,290.42,649.25,829.7,159.3,92.62,222.08,3957.3,2423.7,790.7,552.33,665.45,1033.5,4490.25,50.39,105.63,913.5,1363.7,472.0,76.81,493.59,253.91,317.51,332.9,1275.53,331.7,1116.75,2906.2,313.83,567.5,2302.6,1497.8,577.05,125.5
2015-09-22,1833.49,509.7,178.48,382.6,208.1,593.7,237.95,73.2,20.65,900.6,318.85,515.33,287.13,644.15,804.7,156.33,91.18,223.46,3929.7,2388.95,785.9,553.73,642.7,989.97,4473.05,48.68,100.75,888.05,1374.0,471.6,73.69,482.14,245.95,309.85,319.1,1263.4,315.8,1104.55,2808.5,308.4,557.8,2259.15,1450.25,572.14,123.9
2015-09-23,1825.44,511.7,176.37,383.71,210.73,604.13,239.85,72.95,20.73,896.75,319.9,524.6,292.25,642.15,794.1,157.7,87.44,221.53,3934.5,2400.95,785.0,558.13,658.65,996.87,4497.65,49.67,101.08,905.55,1369.6,463.55,71.89,484.49,248.5,304.54,310.85,1266.33,310.3,1114.7,2783.0,310.03,556.1,2239.25,1442.85,574.23,125.0
2015-09-24,1777.62,513.95,174.49,377.84,215.03,610.5,239.05,71.4,20.18,891.9,324.85,525.7,293.63,643.1,806.35,151.67,88.03,226.14,3970.25,2381.7,781.7,570.28,654.45,974.97,4566.65,49.86,101.71,926.9,1409.05,477.48,70.54,486.81,243.91,300.07,301.85,1290.2,303.4,1121.4,2811.1,311.0,567.35,2282.95,1444.45,572.77,124.2
2015-09-28,1728.26,506.7,173.08,376.44,212.83,610.8,239.45,70.55,19.63,861.0,326.1,523.2,294.5,641.9,794.45,150.07,86.5,222.36,4191.25,2349.5,790.65,552.78,641.1,953.37,4536.25,49.89,100.79,920.9,1402.85,475.25,71.33,482.28,243.73,295.25,307.2,1296.85,285.0,1108.65,2717.8,302.9,573.4,2274.4,1460.53,575.65,127.1
2015-09-29,1744.07,504.5,172.4,379.38,213.6,624.85,241.9,68.2,18.89,848.25,321.2,532.4,282.6,636.5,804.8,150.93,84.02,220.61,4081.45,2329.25,784.35,560.92,651.5,964.17,4682.3,49.08,101.13,941.35,1440.4,476.85,72.2,511.1,244.55,290.79,297.4,1294.13,288.75,1102.2,2710.45,294.2,570.4,2250.65,1485.4,574.1,126.6
2015-09-30,1779.16,495.65,172.95,389.1,219.2,631.9,237.15,70.8,19.94,868.4,317.85,534.4,283.57,636.05,841.6,152.9,88.93,224.19,4162.35,2394.5,814.75,580.98,648.1,977.5,4685.6,50.2,103.13,942.45,1441.6,491.08,74.45,513.13,245.77,304.49,299.0,1294.03,298.6,1114.95,2673.4,305.53,557.35,2312.1,1541.0,586.94,127.8
2015-10-01,1828.63,496.25,176.26,390.18,219.17,625.03,235.15,70.9,19.91,891.0,327.25,533.83,285.03,633.55,839.65,154.9,87.64,224.91,4232.95,2412.05,816.4,586.53,640.85,993.4,4580.35,50.02,102.92,957.6,1444.35,428.53,73.43,510.76,242.82,305.93,305.05,1322.3,297.75,1125.95,2773.45,302.67,563.0,2315.1,1561.4,588.82,130.05
2015-10-05,1877.28,513.25,179.94,400.7,219.67,635.35,240.0,74.0,21.11,897.95,330.85,549.17,286.9,640.1,855.4,160.33,90.82,225.11,4180.25,2502.0,809.8,590.88,653.05,1033.77,4414.05,51.07,106.42,959.7,1479.05,429.95,74.53,520.76,255.41,312.06,317.85,1355.83,315.15,1139.65,2816.45,301.33,569.9,2388.75,1606.83,603.17,131.85
2015-10-06,1863.02,506.4,178.2,405.23,228.57,632.13,240.1,75.0,21.34,909.95,348.5,542.98,291.88,664.0,853.7,164.9,90.04,224.76,4246.5,2532.35,829.3,577.3,655.75,1036.57,4354.0,52.25,104.79,952.2,1499.0,426.8,74.39,516.54,257.05,314.4,315.8,1350.0,333.7,1136.95,2767.8,309.83,564.75,2376.75,1627.2,601.17,130.55
2015-10-07,1890.53,496.8,177.33,412.34,231.5,643.92,243.55,81.9,22.21,926.2,345.15,543.88,287.85,680.8,865.05,171.83,91.51,220.82,4195.55,2540.75,823.55,566.6,660.5,1029.83,4364.5,52.69,106.46,948.35,1479.7,408.6,74.56,512.01,257.27,308.82,314.55,1326.98,341.35,1135.65,2753.5,299.27,566.3,2451.8,1618.03,608.08,133.05
2015-10-08,1866.63,491.5,177.06,401.19,226.07,636.33,243.3,82.35,22.59,915.65,341.05,541.55,284.98,680.25,874.15,171.77,91.35,221.18,4225.2,2541.6,821.9,566.08,653.6,1022.47,4353.75,52.25,105.0,944.8,1448.1,414.1,74.5,504.15,253.14,307.82,320.75,1316.9,343.25,1089.5,2817.65,296.37,563.0,2430.9,1633.38,609.68,133.35
2015-10-09,1831.82,490.45,179.45,400.4,228.97,636.67,243.45,83.95,23.56,906.2,343.2,543.08,282.83,689.55,853.8,175.77,90.94,222.13,4257.85,2564.85,818.0,583.7,659.5,1030.93,4276.35,52.13,105.0,940.05,1454.65,424.6,74.56,499.64,260.09,313.28,318.55,1314.83,356.45,1095.4,2818.75,302.0,561.2,2449.6,1612.05,607.8,134.7
2015-10-12,1798.25,487.05,179.15,402.39,227.17,637.45,244.55,88.65,23.53,892.0,342.65,540.28,283.02,676.35,859.25,175.6,90.26,218.98,4187.5,2552.95,814.85,561.45,662.05,1036.0,4231.85,53.46,106.04,944.6,1455.55,427.55,74.98,496.34,261.45,314.99,320.75,1296.3,362.35,1097.3,2844.75,311.47,562.75,2422.25,1585.23,604.37,134.55
2015-10-13,1782.04,490.9,175.82,403.22,229.37,641.48,243.8,86.15,22.98,881.6,343.45,538.17,287.83,679.05,865.35,169.27,91.76,219.51,4228.05,2538.75,812.9,549.7,656.05,1030.53,4273.85,52.81,106.21,945.95,1452.6,414.95,74.84,497.67,261.32,311.34,323.55,1299.28,361.1,1096.05,2907.0,317.07,561.0,2462.1,1557.53,608.18,132.3
2015-10-14,1818.02,495.5,175.61,407.44,229.4,644.05,244.25,88.6,23.3,883.7,348.45,542.38,287.43,679.2,862.25,170.0,90.54,218.59,4196.85,2500.0,797.2,548.8,652.85,1026.9,4249.75,52.65,104.88,949.9,1441.25,416.78,74.81,493.99,257.18,312.11,324.5,1241.85,352.3,1071.15,2906.6,313.53,548.05,2438.95,1590.7,606.58,134.0
2015-10-15,1831.12,498.7,174.67,407.78,232.93,637.42,248.95,87.8,23.95,888.0,352.95,542.08,297.7,670.95,870.05,173.43,91.27,216.41,4207.45,2564.05,791.55,548.67,653.45,1040.33,4377.4,60.08,104.17,957.8,1441.8,417.5,75.97,498.44,260.32,316.57,329.0,1233.88,381.3,1063.6,2946.7,317.63,545.3,2450.65,1589.33,608.07,134.7
2015-10-16,1828.66,504.65,177.0,411.59,232.53,644.42,254.85,87.75,23.72,889.45,354.2,550.03,303.75,679.45,882.5,176.07,89.96,216.51,4264.95,2584.0,784.65,547.45,659.3,1069.97,4450.25,59.67,105.67,962.7,1440.15,420.58,75.94,498.04,263.68,315.12,323.7,1236.88,386.2,1069.65,2954.65,317.7,545.8,2461.5,1614.38,608.83,134.0
2015-10-19,1824.13,506.65,178.85,434.77,234.0,640.63,254.5,86.75,23.3,905.95,350.95,548.9,306.17,688.45,879.25,171.9,89.07,216.58,4347.6,2612.05,793.9,555.98,658.35,1053.87,4458.95,58.21,106.08,962.05,1425.6,428.88,75.26,501.54,261.09,327.79,317.7,1244.38,378.7,1101.15,2898.9,325.37,541.6,2465.4,1652.0,601.23,134.7
2015-10-20,1816.12,509.4,182.42,431.7,232.43,625.33,254.85,84.45,22.59,902.55,352.1,547.45,304.15,673.6,875.45,168.77,89.35,214.43,4319.7,2606.2,787.1,562.98,654.05,1049.03,4508.75,59.61,106.63,956.7,1410.55,432.15,76.44,531.09,260.18,326.12,309.85,1263.38,383.15,1078.95,2919.1,321.17,548.1,2439.05,1650.03,601.85,139.4
2015-10-21,1821.05,511.75,184.93,430.93,232.37,628.33,249.8,85.55,22.93,889.0,347.8,547.5,300.2,678.0,856.25,168.97,90.62,216.69,4173.6,2622.8,790.35,569.2,656.6,1033.63,4474.7,58.18,108.29,957.45,1383.1,431.53,76.44,535.81,257.0,334.82,314.2,1265.0,381.45,1088.35,2896.75,319.77,539.45,2519.05,1643.33,606.82,137.55
2015-10-23,1815.87,525.65,182.94,431.22,238.9,623.33,253.4,85.1,23.08,884.6,343.7,554.25,303.4,682.2,858.6,171.53,91.56,212.91,4188.4,2596.05,800.2,574.95,665.2,1006.87,4380.9,58.4,110.54,959.8,1406.0,426.48,76.7,527.31,260.23,323.64,314.15,1268.58,383.0,1090.0,2901.0,307.83,540.1,2515.65,1623.23,608.56,137.8
2015-10-26,1793.49,521.05,190.56,425.45,237.67,622.65,251.25,85.4,23.42,888.8,344.8,550.75,301.25,681.25,817.7,170.97,90.88,213.39,4200.75,2620.55,808.6,576.08,661.9,1005.63,4385.15,56.91,110.71,957.95,1420.4,431.78,76.36,530.79,259.41,317.42,316.35,1268.28,384.6,1093.4,2845.1,298.7,542.65,2575.6,1601.7,615.68,138.9
2015-10-27,1765.98,521.8,198.49,423.96,237.33,625.03,248.8,84.4,23.07,908.65,340.4,555.45,304.88,684.7,827.1,165.27,91.12,215.66,4179.1,2620.1,812.15,574.7,660.45,996.5,4497.0,57.0,110.54,954.0,1379.35,433.83,75.32,532.08,257.91,317.83,311.3,1265.55,383.35,1098.3,2909.65,312.73,538.8,2582.15,1592.1,615.07,135.8
2015-10-28,1739.23,482.9,197.89,422.79,236.8,613.45,242.05,84.5,23.19,901.55,350.8,555.75,303.13,696.05,828.35,167.87,91.17,216.75,4113.65,2626.05,818.5,576.6,671.45,995.17,4495.2,56.57,107.88,924.2,1344.35,438.78,73.72,520.83,246.55,322.92,300.65,1264.55,386.3,1109.75,2891.85,316.1,549.55,2570.4,1596.53,616.88,135.6
2015-10-29,1741.87,468.95,196.41,424.61,233.33,613.9,236.95,83.25,23.23,878.9,352.3,551.78,293.03,691.55,829.35,167.23,92.15,215.48,4221.35,2626.65,801.45,572.53,664.0,980.5,4439.55,56.6,106.63,914.5,1319.05,437.95,72.08,516.21,246.77,320.31,300.1,1247.68,391.2,1121.1,2914.8,317.17,549.0,2577.3,1595.08,612.65,135.9
2015-10-30,1774.25,475.4,196.8,427.64,223.1,591.8,237.05,84.05,23.13,889.55,349.95,549.8,290.37,690.45,830.65,164.63,91.04,214.82,4279.9,2581.4,800.65,567.73,687.65,940.5,4449.0,57.37,110.67,911.9,1312.75,435.85,72.42,522.24,251.82,314.58,296.25,1247.6,384.95,1153.85,2886.1,306.47,539.15,2550.45,1615.95,619.34,133.45
2015-11-02,1797.55,478.25,197.54,433.1,224.8,604.42,236.9,80.95,22.41,865.35,356.6,541.55,290.6,680.25,830.1,164.93,89.6,215.68,4296.3,2545.85,802.75,565.6,686.5,925.77,4495.75,54.89,110.58,913.65,1341.75,438.15,72.53,522.32,254.14,315.58,295.55,1258.68,387.95,1155.95,2927.7,305.43,556.05,2432.65,1593.28,615.86,132.65
2015-11-03,1801.08,474.65,197.94,436.44,223.23,616.48,235.95,82.35,22.11,868.55,348.4,542.45,292.23,675.4,814.2,167.13,89.36,215.34,4335.15,2582.75,804.45,572.75,683.1,915.53,4482.55,54.89,113.08,911.85,1348.5,438.05,74.05,525.34,254.05,313.32,291.2,1271.72,382.05,1189.6,2925.5,300.87,556.75,2424.55,1588.68,617.15,131.75
2015-11-04,1776.82,472.5,195.43,429.26,223.8,627.15,239.0,81.85,22.08,852.5,348.0,540.85,295.33,670.7,802.2,168.07,89.22,214.89,4322.9,2621.05,801.0,568.4,672.85,912.07,4520.55,52.9,112.54,913.7,1366.1,440.8,73.8,534.5,248.5,312.2,289.45,1266.9,404.85,1175.75,2891.8,303.07,542.9,2449.05,1590.63,616.91,131.75
2015-11-05,1767.8,463.8,195.9,422.63,224.77,629.88,233.9,81.05,21.14,815.95,348.75,539.92,296.33,658.05,805.85,167.1,87.18,214.07,4249.4,2638.7,802.65,561.45,650.6,912.63,4526.6,50.64,113.33,907.45,1344.15,438.75,73.66,532.56,245.5,303.32,284.1,1241.33,404.0,1153.85,2834.9,293.03,534.95,2414.3,1589.4,616.8,128.0
2015-11-06,1669.33,465.15,197.81,429.76,225.13,624.78,243.0,80.9,20.66,803.4,350.05,540.45,298.7,658.15,801.2,167.63,87.35,213.73,3630.65,2639.85,799.05,569.15,656.5,918.17,4522.8,49.08,112.96,920.95,1345.85,442.73,73.86,529.74,242.82,305.71,285.05,1252.88,396.15,1121.35,2793.35,299.03,533.45,2429.45,1565.0,615.5,125.85
2015-11-09,1595.25,464.95,196.11,433.75,228.7,624.55,246.1,79.95,20.85,756.95,354.4,532.4,300.97,647.6,816.4,166.2,88.62,210.09,3501.15,2614.1,802.6,567.3,660.1,906.03,4628.2,49.33,111.29,923.4,1324.15,441.25,73.15,534.62,239.23,302.15,276.05,1235.68,411.75,1139.15,2755.4,307.2,532.4,2409.1,1522.28,608.81,128.8
2015-11-10,1584.16,468.35,191.15,416.38,224.5,630.58,241.2,79.25,20.46,731.95,352.8,527.3,292.28,641.9,797.8,157.8,87.27,208.52,3330.7,2663.7,803.55,551.92,646.85,898.93,4712.7,47.38,109.46,893.75,1272.95,425.65,72.17,534.22,238.91,298.9,265.6,1229.08,407.45,1115.1,2702.8,302.2,524.95,2457.45,1517.68,604.18,125.7
2015-11-11,1604.59,480.35,194.88,418.95,222.83,632.13,243.15,80.3,20.68,746.6,353.2,527.2,296.48,643.3,804.45,158.0,87.89,208.69,3360.05,2657.3,807.95,553.8,655.55,910.57,4746.75,48.18,109.92,896.95,1274.9,426.18,72.82,538.54,239.77,299.13,267.5,1234.4,411.3,1130.7,2714.7,302.6,525.55,2453.3,1523.75,598.97,127.9
2015-11-13,1562.43,484.95,192.74,421.03,219.87,625.7,240.25,77.4,20.89,740.6,354.65,526.03,302.02,617.9,800.4,152.6,91.06,206.81,3389.6,2615.4,796.7,550.4,669.6,887.47,4619.8,46.85,109.0,892.25,1249.0,421.7,73.24,531.06,237.95,300.93,267.35,1198.7,403.95,1145.35,2680.7,289.97,520.05,2380.45,1455.7,604.49,128.0
2015-11-16,1526.22,481.45,191.31,421.59,225.53,638.95,248.3,79.05,21.63,738.65,359.7,530.48,299.55,625.8,800.95,153.43,90.64,207.56,3509.2,2611.7,784.1,540.1,679.1,904.77,4646.9,47.87,109.33,912.4,1279.6,419.3,72.56,527.21,242.95,302.6,272.1,1187.3,400.25,1126.85,2735.45,292.8,515.95,2372.6,1423.05,614.26,128.15
